2021-06-26,8,38
2021-06-27,8,31
2021-06-28,20,41
2021-06-29,20,43
2021-06-30,20,40
2021-07-01,20,49
2021-07-02,20,43
2021-07-03,8,34
2021-07-04,8,29
2021-07-05,20,56
2021-07-06,20,61
2021-07-07,20,58
2021-07-08,20,120
2021-07-09,20,100
2021-07-10,8,39
2021-07-11,8,34
2021-07-12,20,100
2021-07-13,20,101
2021-07-14,20,100
2021-07-15,20,45
2021-07-16,20,54
2021-07-17,8,48
2021-07-18,8,40
2021-07-19,20,90
2021-07-20,20,88
2021-07-21,20,102
2021-07-22,20,95
2021-07-23,20,94
2021-07-24,8,35
2021-07-25,8,36
2021-07-26,20,77
2021-07-27,20,98
2021-07-28,20,86
2021-07-29,20,92
2021-07-30,20,84
2021-07-31,8,44
2021-08-01,8,36
2021-08-02,20,87
2021-08-03,20,92
2021-08-04,20,79
2021-08-05,20,80
2021-08-06,20,83
2021-08-07,8,37
2021-08-08,8,35
2021-08-09,20,79
2021-08-10,20,88
2021-08-11,20,88
2021-08-12,20,92
2021-08-13,20,83
2021-08-14,8,38
2021-08-15,8,32
2021-08-16,20,91
2021-08-17,20,98
2021-08-18,20,98
2021-08-19,20,90
2021-08-20,20,86
2021-08-21,8,51
2021-08-22,8,40
2021-08-23,20,85
2021-08-24,20,89
2021-08-25,20,89
2021-08-26,20,83
2021-08-27,20,67
2021-08-28,8,43
2021-08-29,8,31
2021-08-30,20,90
2021-08-31,20,97
2021-09-01,20,93
2021-09-02,20,96
2021-09-03,20,77
2021-09-04,8,41
2021-09-05,8,34
2021-09-06,20,93
2021-09-07,20,98
2021-09-08,20,87
2021-09-09,20,95
2021-09-10,20,64
2021-09-11,8,43
2021-09-12,8,33
2021-09-13,20,94
2021-09-14,20,93
2021-09-15,20,93
2021-09-16,20,86
2021-09-17,20,86
2021-09-18,8,37
2021-09-19,8,41
2021-09-20,8,35
2021-09-21,8,34
2021-09-22,20,74
2021-09-23,20,77
2021-09-24,20,84
2021-09-25,8,45
2021-09-26,8,39
2021-09-27,20,96
2021-09-28,20,95
2021-09-29,20,76
2021-09-30,20,98
2021-10-01,8,32
2021-10-02,8,31
2021-10-03,8,35
2021-10-04,8,30
2021-10-05,8,30
2021-10-06,8,26
2021-10-07,8,27
2021-10-08,20,78
2021-10-09,8,38
2021-10-10,8,34
2021-10-11,20,84
2021-10-12,20,98
2021-10-13,20,86
2021-10-14,20,87
2021-10-15,20,73
2021-10-16,8,49
2021-10-17,8,41
2021-10-18,20,78
2021-10-19,20,91
2021-10-20,20,86
2021-10-21,20,78
2021-10-22,20,78
2021-10-23,8,35
2021-10-24,8,47
2021-10-25,20,78
2021-10-26,20,88
2021-10-27,20,84
2021-10-28,20,80
2021-10-29,20,95
2021-10-30,8,46
2021-10-31,8,36
2021-11-01,20,78
2021-11-02,20,91
2021-11-03,20,90
2021-11-04,20,88
2021-11-05,20,70
2021-11-06,8,38
2021-11-07,8,35
2021-11-08,20,55
2021-11-09,20,54
2021-11-10,20,65
2021-11-11,20,87
2021-11-12,20,80
2021-11-13,8,35
2021-11-14,8,41
2021-11-15,20,91
2021-11-16,20,93
2021-11-17,20,80
2021-11-18,20,97
2021-11-19,20,74
2021-11-20,8,43
2021-11-21,8,40
2021-11-22,20,104
2021-11-23,20,84
2021-11-24,20,98
2021-11-25,20,88
2021-11-26,20,76
2021-11-27,8,50
2021-11-28,8,39
2021-11-29,20,82
2021-11-30,20,81
2021-12-01,20,93
2021-12-02,20,90
2021-12-03,20,111
2021-12-04,8,42
2021-12-05,8,30
2021-12-06,20,80
2021-12-07,20,90
2021-12-08,20,90
2021-12-09,20,76
2021-12-10,20,78
2021-12-11,8,38
2021-12-12,8,48
2021-12-13,20,86
2021-12-14,20,89
2021-12-15,20,69
2021-12-16,20,68
2021-12-17,20,77
2021-12-18,8,45
2021-12-19,8,38
2021-12-20,20,76
2021-12-21,20,73
2021-12-22,20,88
2021-12-23,20,70
2021-12-24,20,78
2021-12-25,8,40
2021-12-26,8,30
2021-12-27,20,73
2021-12-28,20,81
2021-12-29,20,63
2021-12-30,20,81
2021-12-31,20,71
2022-01-01,8,25
2022-01-02,8,30
2022-01-03,8,23
2022-01-04,20,71
2022-01-05,20,88
2022-01-06,20,95
2022-01-07,20,77
2022-01-08,8,41
2022-01-09,8,45
2022-01-10,20,72
2022-01-11,20,97
2022-01-12,20,93
2022-01-13,20,107
2022-01-14,20,85
2022-01-15,8,42
2022-01-16,8,37
2022-01-17,20,96
2022-01-18,20,94
2022-01-19,20,90
2022-01-20,20,105
2022-01-21,20,92
2022-01-22,8,50
2022-01-23,8,43
2022-01-24,20,92
2022-01-25,20,83
2022-01-26,20,92
2022-01-27,20,82
2022-01-28,20,87
2022-01-29,8,36
2022-01-30,8,38
2022-01-31,8,28
2022-02-01,8,27
2022-02-02,8,28
2022-02-03,8,35
2022-02-04,8,33
2022-02-05,8,24
2022-02-06,8,43
2022-02-07,20,92
2022-02-08,20,88
2022-02-09,20,89
2022-02-10,20,103
2022-02-11,20,92
2022-02-12,8,39
2022-02-13,8,51
2022-02-14,20,81
2022-02-15,20,86
2022-02-16,20,87
2022-02-17,20,87
2022-02-18,20,86
2022-02-19,8,38
2022-02-20,8,49
2022-02-21,20,79
2022-02-22,20,91
2022-02-23,20,92
2022-02-24,20,96
2022-02-25,20,73
2022-02-26,8,30
2022-02-27,8,35
2022-02-28,20,66
2022-03-01,20,84
2022-03-02,20,92
2022-03-03,20,84
2022-03-04,20,50
2022-03-05,16,55
2022-03-06,16,40
2022-03-07,20,58
2022-03-08,20,59
2022-03-09,20,51
2022-03-10,20,74
2022-03-11,20,48
2022-03-12,12,39
2022-03-13,8,27
2022-03-14,20,64
2022-03-15,20,75
2022-03-16,20,82
2022-03-17,20,111
2022-03-18,20,101
2022-03-19,8,40
2022-03-20,8,32
2022-03-21,20,91
2022-03-22,20,99
2022-03-23,20,96
2022-03-24,20,92
2022-03-25,20,99
2022-03-26,8,44
2022-03-27,8,44
2022-03-28,20,97
2022-03-29,20,102
2022-03-30,20,94
2022-03-31,20,97
2022-04-01,20,89
2022-04-02,8,38
2022-04-03,8,38
2022-04-04,8,33
2022-04-05,8,32
2022-04-06,20,89
2022-04-07,20,109
2022-04-08,20,87
2022-04-09,8,36
2022-04-10,8,43
2022-04-11,20,90
2022-04-12,20,107
2022-04-13,20,99
2022-04-14,20,101
2022-04-15,20,107
2022-04-16,8,49
2022-04-17,8,33
2022-04-18,20,108
2022-04-19,20,106
2022-04-20,20,90
2022-04-21,20,106
2022-04-22,20,79
2022-04-23,8,41
2022-04-24,8,36
2022-04-25,20,86
2022-04-26,20,81
2022-04-27,20,85
2022-04-28,20,100
2022-04-29,20,100
2022-04-30,8,40
2022-05-01,8,37
2022-05-02,8,36
2022-05-03,8,36
2022-05-04,8,23
2022-05-05,20,101
2022-05-06,20,104
2022-05-07,8,46
2022-05-08,8,38
2022-05-09,20,100
2022-05-10,20,83
2022-05-11,20,86
2022-05-12,20,99
2022-05-13,20,100
2022-05-14,8,36
2022-05-15,8,32
2022-05-16,20,107
2022-05-17,20,102
2022-05-18,20,96
2022-05-19,20,90
2022-05-20,20,100
2022-05-21,8,53
2022-05-22,8,41
2022-05-23,20,114
2022-05-24,20,93
2022-05-25,20,103
2022-05-26,20,86
2022-05-27,20,88
2022-05-28,8,39
2022-05-29,8,40
2022-05-30,20,112
2022-05-31,20,110
2022-06-01,20,102
2022-06-02,20,103
2022-06-03,8,40
2022-06-04,8,32
2022-06-05,8,30
2022-06-06,20,91
2022-06-07,20,107
2022-06-08,20,112
2022-06-09,20,111
2022-06-10,20,104
2022-06-11,8,40
2022-06-12,8,44
2022-06-13,20,108
2022-06-14,20,108
2022-06-15,20,112
2022-06-16,20,115
2022-06-17,20,97
2022-06-18,8,29
2022-06-19,8,36
2022-06-20,20,115
2022-06-21,20,95
2022-06-22,20,95
2022-06-23,20,93
2022-06-24,20,75
2022-06-25,8,56
2022-06-26,8,35
2022-06-27,20,82
2022-06-28,20,99
2022-06-29,20,83
2022-06-30,20,77
2022-07-01,20,101
2022-07-02,8,37
2022-07-03,8,32
2022-07-04,20,109
2022-07-05,20,113
2022-07-06,20,118
2022-07-07,20,110
2022-07-08,20,109
2022-07-09,8,47
2022-07-10,8,37
2022-07-11,20,99
2022-07-12,20,95
2022-07-13,20,98
2022-07-14,20,97
2022-07-15,20,89
2022-07-16,8,26
2022-07-17,8,29
2022-07-18,20,97
2022-07-19,20,102
2022-07-20,20,106
2022-07-21,20,86
2022-07-22,20,95
2022-07-23,8,35
2022-07-24,8,37
2022-07-25,20,98
2022-07-26,20,80
2022-07-27,20,91
2022-07-28,20,101
2022-07-29,20,80
2022-07-30,8,29
2022-07-31,8,31
2022-08-01,20,87
2022-08-02,20,87
2022-08-03,20,96
2022-08-04,20,105
2022-08-05,20,98
2022-08-06,8,41
2022-08-07,8,38
2022-08-08,20,98
2022-08-09,20,96
2022-08-10,20,95
2022-08-11,20,77
2022-08-12,20,81
2022-08-13,8,41
2022-08-14,8,36
2022-08-15,20,101
2022-08-16,20,119
2022-08-17,20,92
2022-08-18,20,106
2022-08-19,20,93
2022-08-20,8,43
2022-08-21,8,40
2022-08-22,20,107
2022-08-23,20,98
2022-08-24,20,104
2022-08-25,20,92
2022-08-26,20,87
2022-08-27,8,33
2022-08-28,8,35
2022-08-29,20,108
2022-08-30,20,98
2022-08-31,20,103
2022-09-01,20,109
2022-09-02,20,100
2022-09-03,8,52
2022-09-04,8,40
2022-09-05,20,97
2022-09-06,20,98
2022-09-07,20,89
2022-09-08,20,104
2022-09-09,20,103
2022-09-10,8,44
2022-09-11,8,33
2022-09-12,8,35
2022-09-13,20,98
2022-09-14,20,95
2022-09-15,20,89
2022-09-16,20,108
2022-09-17,8,41
2022-09-18,8,33
2022-09-19,20,84
2022-09-20,20,109
2022-09-21,20,88
2022-09-22,20,85
2022-09-23,20,99
2022-09-24,8,40
2022-09-25,8,33
2022-09-26,20,97
2022-09-27,20,95
2022-09-28,20,91
2022-09-29,20,80
2022-09-30,20,95
2022-10-01,8,33
2022-10-02,8,36
2022-10-03,8,36
2022-10-04,8,34
2022-10-05,8,32
2022-10-06,8,31
2022-10-07,8,37
2022-10-08,8,42
2022-10-09,8,33
2022-10-10,20,64
2022-10-11,20,62
2022-10-12,20,63
2022-10-13,20,53
2022-10-14,20,42
2022-10-15,16,48
2022-10-16,16,74
2022-10-17,20,59
2022-10-18,20,82
2022-10-19,20,91
2022-10-20,20,86
2022-10-21,20,97
2022-10-22,16,57
2022-10-23,16,40
2022-10-24,20,76
2022-10-25,20,78
2022-10-26,20,67
2022-10-27,20,73
2022-10-28,20,72
2022-10-29,8,36
2022-10-30,8,35
2022-10-31,20,107
2022-11-01,20,92
2022-11-02,20,89
2022-11-03,20,86
2022-11-04,20,80
2022-11-05,8,34
2022-11-06,8,45
2022-11-07,20,88
2022-11-08,20,71
2022-11-09,20,71
2022-11-10,20,94
2022-11-11,20,86
2022-11-12,8,44
2022-11-13,8,37
2022-11-14,20,93
2022-11-15,20,80
2022-11-16,20,97
2022-11-17,20,93
2022-11-18,20,85
2022-11-19,8,35
2022-11-20,8,37
2022-11-21,20,82
2022-11-22,20,102
2022-11-23,20,94
2022-11-24,20,93
2022-11-25,20,98
2022-11-26,8,40
2022-11-27,8,41
2022-11-28,20,98
2022-11-29,20,82
2022-11-30,20,85
2022-12-01,20,108
2022-12-02,20,129
2022-12-03,8,36
2022-12-04,8,29
2022-12-05,20,129
2022-12-06,20,126
2022-12-07,20,99
2022-12-08,20,96
2022-12-09,20,88
2022-12-10,8,50
2022-12-11,8,43
2022-12-12,20,76
2022-12-13,20,80
2022-12-14,20,63
2022-12-15,20,65
2022-12-16,20,79
2022-12-17,8,38
2022-12-18,8,33
2022-12-19,20,84
2022-12-20,20,81
2022-12-21,20,104
2022-12-22,20,92
2022-12-23,20,93
2022-12-24,8,39
2022-12-25,8,33
2022-12-26,20,75
2022-12-27,20,74
2022-12-28,20,70
2022-12-29,20,88
2022-12-30,20,98
2022-12-31,8,50
2023-01-01,8,32
2023-01-02,8,25
2023-01-03,20,103
2023-01-04,20,110
2023-01-05,20,101
2023-01-06,20,104
2023-01-07,8,41
2023-01-08,8,30
2023-01-09,20,105
2023-01-10,20,88
2023-01-11,20,101
2023-01-12,20,108
2023-01-13,20,96
2023-01-14,8,44
2023-01-15,8,43
2023-01-16,20,122
2023-01-17,20,109
2023-01-18,20,107
2023-01-19,20,104
2023-01-20,20,78
2023-01-21,8,18
2023-01-22,8,31
2023-01-23,8,33
2023-01-24,8,36
2023-01-25,8,35
2023-01-26,8,41
2023-01-27,8,42
2023-01-28,8,42
2023-01-29,8,35
2023-01-30,20,112
2023-01-31,20,111
2023-02-01,20,112
2023-02-02,20,104
2023-02-03,20,104
2023-02-04,8,40
2023-02-05,8,38
2023-02-06,20,104
2023-02-07,20,114
2023-02-08,20,105
2023-02-09,20,107
2023-02-10,20,102
2023-02-11,8,45
2023-02-12,8,44
2023-02-13,20,118
2023-02-14,20,101
2023-02-15,20,111
2023-02-16,20,107
2023-02-17,20,108
2023-02-18,8,50
2023-02-19,8,34
2023-02-20,20,105
2023-02-21,20,129
2023-02-22,20,111
2023-02-23,20,114
2023-02-24,20,100
2023-02-25,8,45
2023-02-26,8,33
2023-02-27,20,103
2023-02-28,20,97
2023-03-01,20,82
2023-03-02,20,89
2023-03-03,20,72
2023-03-04,16,63
2023-03-05,16,71
2023-03-06,20,60
2023-03-07,20,70
2023-03-08,20,61
2023-03-09,20,70
2023-03-10,20,87
2023-03-11,16,86
2023-03-12,16,81
2023-03-13,20,83
2023-03-14,20,84
2023-03-15,20,96
2023-03-16,20,81
2023-03-17,20,100
2023-03-18,8,34
2023-03-19,8,26
2023-03-20,20,94
2023-03-21,20,103
2023-03-22,20,104
2023-03-23,20,112
2023-03-24,20,114
2023-03-25,8,47
2023-03-26,8,45
2023-03-27,20,111
2023-03-28,20,118
2023-03-29,20,94
2023-03-30,20,95
2023-03-31,20,102
2023-04-01,8,52
2023-04-02,8,27
2023-04-03,20,110
2023-04-04,20,104
2016-01-01,8,45
2016-01-02,8,37
2016-01-03,8,55
2016-01-04,24,119
2016-01-05,24,118
2016-01-06,24,148
2016-01-07,24,141
2016-01-08,24,129
2016-01-09,12,79
2016-01-10,12,81
2016-01-11,24,143
2016-01-12,24,150
2016-01-13,24,143
2016-01-14,24,129
2016-01-15,24,129
2016-01-16,12,80
2016-01-17,12,77
2016-01-18,24,141
2016-01-19,24,128
2016-01-20,24,132
2016-01-21,24,129
2016-01-22,24,118
2016-01-23,12,78
2016-01-24,12,66
2016-01-25,24,130
2016-01-26,24,155
2016-01-27,24,143
2016-01-28,24,118
2016-01-29,24,139
2016-01-30,12,75
2016-01-31,12,62
2016-02-01,24,108
2016-02-02,24,117
2016-02-03,24,139
2016-02-04,24,117
2016-02-05,24,130
2016-02-06,12,63
2016-02-07,8,56
2016-02-08,8,41
2016-02-09,8,32
2016-02-10,8,38
2016-02-11,8,38
2016-02-12,8,38
2016-02-13,8,43
2016-02-14,12,68
2016-02-15,24,131
2016-02-16,24,142
2016-02-17,24,147
2016-02-18,24,116
2016-02-19,24,126
2016-02-20,12,69
2016-02-21,12,66
2016-02-22,24,134
2016-02-23,24,144
2016-02-24,24,133
2016-02-25,24,152
2016-02-26,24,131
2016-02-27,12,72
2016-02-28,12,68
2016-02-29,24,137
2016-03-01,24,106
2016-03-02,24,135
2016-03-03,24,101
2016-03-04,24,85
2016-03-05,12,72
2016-03-06,12,49
2016-03-07,24,73
2016-03-08,24,90
2016-03-09,24,77
2016-03-10,24,79
2016-03-11,24,92
2016-03-12,12,62
2016-03-13,12,64
2016-03-14,24,90
2016-03-15,24,95
2016-03-16,24,95
2016-03-17,24,128
2016-03-18,24,92
2016-03-19,12,48
2016-03-20,12,63
2016-03-21,24,114
2016-03-22,24,141
2016-03-23,24,142
2016-03-24,24,115
2016-03-25,24,154
2016-03-26,12,81
2016-03-27,12,73
2016-03-28,24,126
2016-03-29,24,139
2016-03-30,24,144
2016-03-31,24,140
2016-04-01,24,149
2016-04-02,8,57
2016-04-03,8,37
2016-04-04,8,47
2016-04-05,24,141
2016-04-06,24,137
2016-04-07,24,157
2016-04-08,24,139
2016-04-09,12,77
2016-04-10,12,70
2016-04-11,24,135
2016-04-12,24,152
2016-04-13,24,141
2016-04-14,24,134
2016-04-15,24,100
2016-04-16,12,73
2016-04-17,12,66
2016-04-18,24,130
2016-04-19,24,140
2016-04-20,24,142
2016-04-21,24,123
2016-04-22,24,129
2016-04-23,12,83
2016-04-24,12,75
2016-04-25,24,134
2016-04-26,24,130
2016-04-27,24,125
2016-04-28,24,127
2016-04-29,24,127
2016-04-30,8,62
2016-05-01,8,44
2016-05-02,8,44
2016-05-03,24,129
2016-05-04,24,134
2016-05-05,24,137
2016-05-06,24,132
2016-05-07,12,86
2016-05-08,12,75
2016-05-09,24,134
2016-05-10,24,137
2016-05-11,24,146
2016-05-12,24,141
2016-05-13,24,146
2016-05-14,12,76
2016-05-15,12,65
2016-05-16,24,155
2016-05-17,24,143
2016-05-18,24,141
2016-05-19,24,111
2016-05-20,24,141
2016-05-21,12,89
2016-05-22,12,61
2016-05-23,24,119
2016-05-24,24,114
2016-05-25,24,128
2016-05-26,24,128
2016-05-27,24,116
2016-05-28,12,72
2016-05-29,12,61
2016-05-30,24,122
2016-05-31,24,123
2016-06-01,24,145
2016-06-02,24,143
2016-06-03,24,118
2016-06-04,12,58
2016-06-05,12,65
2016-06-06,24,140
2016-06-07,24,132
2016-06-08,24,120
2016-06-09,8,56
2016-06-10,8,58
2016-06-11,8,54
2016-06-12,12,61
2016-06-13,24,131
2016-06-14,24,135
2016-06-15,24,123
2016-06-16,24,142
2016-06-17,24,126
2016-06-18,12,72
2016-06-19,12,68
2016-06-20,24,133
2016-06-21,24,123
2016-06-22,24,138
2016-06-23,24,114
2016-06-24,24,139
2016-06-25,12,50
2016-06-26,12,63
2016-06-27,24,114
2016-06-28,24,124
2016-06-29,24,123
2016-06-30,24,90
2016-07-01,24,99
2016-07-02,12,50
2016-07-03,12,74
2016-07-04,24,139
2016-07-05,24,135
2016-07-06,24,129
2016-07-07,24,122
2016-07-08,24,115
2016-07-09,12,71
2016-07-10,12,68
2016-07-11,24,134
2016-07-12,24,122
2016-07-13,24,127
2016-07-14,24,120
2016-07-15,24,126
2016-07-16,12,69
2016-07-17,12,55
2016-07-18,24,125
2016-07-19,24,135
2016-07-20,24,139
2016-07-21,24,112
2016-07-22,24,123
2016-07-23,12,61
2016-07-24,12,65
2016-07-25,24,127
2016-07-26,24,137
2016-07-27,24,107
2016-07-28,24,87
2016-07-29,24,137
2016-07-30,12,68
2016-07-31,12,67
2016-08-01,24,134
2016-08-02,24,145
2016-08-03,24,132
2016-08-04,24,138
2016-08-05,24,123
2016-08-06,12,63
2016-08-07,12,70
2016-08-08,24,133
2016-08-09,24,146
2016-08-10,24,132
2016-08-11,24,137
2016-08-12,24,123
2016-08-13,12,69
2016-08-14,12,70
2016-08-15,24,131
2016-08-16,24,144
2016-08-17,24,152
2016-08-18,24,120
2016-08-19,24,138
2016-08-20,12,70
2016-08-21,12,51
2016-08-22,24,122
2016-08-23,24,118
2016-08-24,24,123
2016-08-25,24,135
2016-08-26,24,128
2016-08-27,12,82
2016-08-28,12,67
2016-08-29,24,124
2016-08-30,24,121
2016-08-31,24,131
2016-09-01,24,137
2016-09-02,24,118
2016-09-03,12,65
2016-09-04,12,66
2016-09-05,24,114
2016-09-06,24,103
2016-09-07,24,127
2016-09-08,24,137
2016-09-09,24,135
2016-09-10,12,78
2016-09-11,12,73
2016-09-12,24,129
2016-09-13,24,132
2016-09-14,24,142
2016-09-15,8,57
2016-09-16,8,48
2016-09-17,8,50
2016-09-18,12,66
2016-09-19,24,123
2016-09-20,24,140
2016-09-21,24,119
2016-09-22,24,138
2016-09-23,24,137
2016-09-24,12,81
2016-09-25,12,53
2016-09-26,24,121
2016-09-27,24,145
2016-09-28,24,116
2016-09-29,24,119
2016-09-30,24,128
2016-10-01,8,45
2016-10-02,8,36
2016-10-03,8,40
2016-10-04,8,40
2016-10-05,8,39
2016-10-06,8,40
2016-10-07,8,43
2016-10-08,12,61
2016-10-09,12,76
2016-10-10,24,148
2016-10-11,24,123
2016-10-12,24,129
2016-10-13,24,140
2016-10-14,24,123
2016-10-15,12,58
2016-10-16,12,60
2016-10-17,24,95
2016-10-18,24,107
2016-10-19,24,132
2016-10-20,24,143
2016-10-21,24,103
2016-10-22,12,57
2016-10-23,12,64
2016-10-24,24,118
2016-10-25,24,110
2016-10-26,24,124
2016-10-27,24,138
2016-10-28,24,126
2016-10-29,12,81
2016-10-30,12,70
2016-10-31,24,118
2016-11-01,24,141
2016-11-02,24,134
2016-11-03,24,98
2016-11-04,24,112
2016-11-05,12,88
2016-11-06,12,73
2016-11-07,24,107
2016-11-08,24,133
2016-11-09,24,116
2016-11-10,24,119
2016-11-11,24,131
2016-11-12,12,78
2016-11-13,12,61
2016-11-14,24,125
2016-11-15,24,139
2016-11-16,24,142
2016-11-17,24,131
2016-11-18,24,132
2016-11-19,12,76
2016-11-20,12,69
2016-11-21,24,126
2016-11-22,24,142
2016-11-23,24,143
2016-11-24,24,129
2016-11-25,24,126
2016-11-26,12,65
2016-11-27,12,70
2016-11-28,24,134
2016-11-29,24,155
2016-11-30,24,117
2016-12-01,24,131
2016-12-02,24,128
2016-12-03,12,78
2016-12-04,12,65
2016-12-05,24,134
2016-12-06,24,126
2016-12-07,24,121
2016-12-08,24,105
2016-12-09,24,123
2016-12-10,12,75
2016-12-11,12,69
2016-12-12,24,124
2016-12-13,24,128
2016-12-14,24,130
2016-12-15,24,112
2016-12-16,24,127
2016-12-17,12,74
2016-12-18,12,78
2016-12-19,24,125
2016-12-20,24,136
2016-12-21,24,111
2016-12-22,24,120
2016-12-23,24,122
2016-12-24,12,82
2016-12-25,12,70
2016-12-26,24,80
2016-12-27,24,112
2016-12-28,24,111
2016-12-29,24,124
2016-12-30,24,130
2016-12-31,8,52
2017-01-01,8,48
2017-01-02,8,48
2017-01-03,24,141
2017-01-04,24,121
2017-01-05,24,129
2017-01-06,24,119
2017-01-07,12,62
2017-01-08,12,75
2017-01-09,24,129
2017-01-10,24,141
2017-01-11,24,146
2017-01-12,24,127
2017-01-13,24,142
2017-01-14,12,58
2017-01-15,12,62
2017-01-16,24,122
2017-01-17,24,141
2017-01-18,24,125
2017-01-19,24,150
2017-01-20,24,118
2017-01-21,12,77
2017-01-22,12,62
2017-01-23,24,127
2017-01-24,24,134
2017-01-25,24,140
2017-01-26,24,127
2017-01-27,8,40
2017-01-28,8,44
2017-01-29,8,50
2017-01-30,8,48
2017-01-31,8,51
2017-02-01,8,52
2017-02-02,8,44
2017-02-03,24,120
2017-02-04,12,68
2017-02-05,12,65
2017-02-06,24,135
2017-02-07,24,148
2017-02-08,24,143
2017-02-09,24,148
2017-02-10,24,141
2017-02-11,12,77
2017-02-12,12,66
2017-02-13,24,137
2017-02-14,24,146
2017-02-15,24,144
2017-02-16,24,131
2017-02-17,24,149
2017-02-18,12,72
2017-02-19,12,64
2017-02-20,24,128
2017-02-21,24,156
2017-02-22,24,137
2017-02-23,24,138
2017-02-24,24,142
2017-02-25,12,63
2017-02-26,12,62
2017-02-27,24,126
2017-02-28,24,136
2017-03-01,24,109
2017-03-02,24,100
2017-03-03,24,67
2017-03-04,12,35
2017-03-05,12,55
2017-03-06,24,80
2017-03-07,24,95
2017-03-08,24,99
2017-03-09,24,74
2017-03-10,24,103
2017-03-11,12,69
2017-03-12,12,66
2017-03-13,24,112
2017-03-14,24,100
2017-03-15,24,84
2017-03-16,24,109
2017-03-17,24,121
2017-03-18,12,49
2017-03-19,12,51
2017-03-20,24,116
2017-03-21,24,145
2017-03-22,24,141
2017-03-23,24,120
2017-03-24,24,130
2017-03-25,12,66
2017-03-26,12,63
2017-03-27,24,145
2017-03-28,24,145
2017-03-29,24,131
2017-03-30,24,135
2017-03-31,24,133
2017-04-01,12,70
2017-04-02,8,50
2017-04-03,8,57
2017-04-04,8,46
2017-04-05,24,143
2017-04-06,24,120
2017-04-07,24,119
2017-04-08,12,89
2017-04-09,12,64
2017-04-10,24,122
2017-04-11,24,152
2017-04-12,24,147
2017-04-13,24,133
2017-04-14,24,125
2017-04-15,12,75
2017-04-16,12,69
2017-04-17,24,139
2017-04-18,24,141
2017-04-19,24,128
2017-04-20,24,136
2017-04-21,24,128
2017-04-22,12,73
2017-04-23,12,74
2017-04-24,24,122
2017-04-25,24,141
2017-04-26,24,153
2017-04-27,24,141
2017-04-28,24,132
2017-04-29,8,54
2017-04-30,8,53
2017-05-01,8,53
2017-05-02,24,156
2017-05-03,24,143
2017-05-04,24,136
2017-05-05,24,124
2017-05-06,12,79
2017-05-07,12,73
2017-05-08,24,114
2017-05-09,24,146
2017-05-10,24,123
2017-05-11,24,150
2017-05-12,24,118
2017-05-13,12,73
2017-05-14,12,42
2017-05-15,24,95
2017-05-16,24,90
2017-05-17,24,139
2017-05-18,24,141
2017-05-19,24,133
2017-05-20,12,83
2017-05-21,12,72
2017-05-22,24,132
2017-05-23,24,147
2017-05-24,24,135
2017-05-25,24,138
2017-05-26,24,143
2017-05-27,12,75
2017-05-28,8,48
2017-05-29,8,57
2017-05-30,8,41
2017-05-31,24,139
2017-06-01,24,153
2017-06-02,24,133
2017-06-03,12,71
2017-06-04,12,60
2017-06-05,24,142
2017-06-06,24,151
2017-06-07,24,150
2017-06-08,24,137
2017-06-09,24,126
2017-06-10,12,63
2017-06-11,12,70
2017-06-12,24,133
2017-06-13,24,150
2017-06-14,24,142
2017-06-15,24,153
2017-06-16,24,130
2017-06-17,12,86
2017-06-18,12,66
2017-06-19,24,137
2017-06-20,24,139
2017-06-21,24,154
2017-06-22,24,137
2017-06-23,24,141
2017-06-24,12,71
2017-06-25,12,63
2017-06-26,24,133
2017-06-27,24,137
2017-06-28,24,152
2017-06-29,24,115
2017-06-30,24,126
2017-07-01,12,60
2017-07-02,12,49
2017-07-03,24,131
2017-07-04,24,149
2017-07-05,24,140
2017-07-06,24,130
2017-07-07,24,128
2017-07-08,12,66
2017-07-09,12,68
2017-07-10,24,122
2017-07-11,24,146
2017-07-12,24,136
2017-07-13,24,148
2017-07-14,24,133
2017-07-15,12,73
2017-07-16,12,62
2017-07-17,24,136
2017-07-18,24,129
2017-07-19,24,135
2017-07-20,24,123
2017-07-21,24,145
2017-07-22,12,67
2017-07-23,12,66
2017-07-24,24,61
2017-07-25,24,80
2017-07-26,24,133
2017-07-27,24,125
2017-07-28,24,140
2017-07-29,12,53
2017-07-30,12,68
2017-07-31,24,129
2017-08-01,24,121
2017-08-02,24,135
2017-08-03,24,130
2017-08-04,24,132
2017-08-05,12,70
2017-08-06,12,55
2017-08-07,24,98
2017-08-08,24,101
2017-08-09,24,117
2017-08-10,24,101
2017-08-11,24,123
2017-08-12,12,77
2017-08-13,12,59
2017-08-14,24,102
2017-08-15,24,106
2017-08-16,24,115
2017-08-17,24,102
2017-08-18,24,98
2017-08-19,12,62
2017-08-20,12,60
2017-08-21,24,111
2017-08-22,24,82
2017-08-23,24,86
2017-08-24,24,86
2017-08-25,24,95
2017-08-26,12,72
2017-08-27,12,70
2017-08-28,24,96
2017-08-29,24,101
2017-08-30,24,112
2017-08-31,24,99
2017-09-01,24,90
2017-09-02,12,66
2017-09-03,12,58
2017-09-04,24,92
2017-09-05,24,85
2017-09-06,24,90
2017-09-07,24,102
2017-09-08,24,95
2017-09-09,12,87
2017-09-10,12,64
2017-09-11,24,109
2017-09-12,24,123
2017-09-13,24,100
2017-09-14,24,132
2017-09-15,24,90
